2024-04-19 22:08:27,270 - all_results - INFO - Detected emotions: [[{'label': 'admiration', 'score': 0.0031667405273765326}, {'label': 'amusement', 'score': 0.0007120838854461908}, {'label': 'anger', 'score': 0.002195341745391488}, {'label': 'annoyance', 'score': 0.07634066790342331}, {'label': 'approval', 'score': 0.029364027082920074}, {'label': 'caring', 'score': 0.005132898222655058}, {'label': 'confusion', 'score': 0.004549444653093815}, {'label': 'curiosity', 'score': 0.0018348178127780557}, {'label': 'desire', 'score': 0.014139079488813877}, {'label': 'disappointment', 'score': 0.5747589468955994}, {'label': 'disapproval', 'score': 0.06809321790933609}, {'label': 'disgust', 'score': 0.0027246614918112755}, {'label': 'embarrassment', 'score': 0.004118473269045353}, {'label': 'excitement', 'score': 0.0016929236007854342}, {'label': 'fear', 'score': 0.0015831792261451483}, {'label': 'gratitude', 'score': 0.0008450031164102256}, {'label': 'grief', 'score': 0.002002391731366515}, {'label': 'joy', 'score': 0.0023052359465509653}, {'label': 'love', 'score': 0.0012362964916974306}, {'label': 'nervousness', 'score': 0.0063362703658640385}, {'label': 'optimism', 'score': 0.013429846614599228}, {'label': 'pride', 'score': 0.0009081581956706941}, {'label': 'realization', 'score': 0.03811639919877052}, {'label': 'relief', 'score': 0.003849818604066968}, {'label': 'remorse', 'score': 0.006274973042309284}, {'label': 'sadness', 'score': 0.0691661611199379}, {'label': 'surprise', 'score': 0.0015594015130773187}, {'label': 'neutral', 'score': 0.35954806208610535}]]
2024-04-19 22:16:38,197 - all_results - INFO - Detected emotions: [[{'label': 'admiration', 'score': 0.009587359614670277}, {'label': 'amusement', 'score': 0.011489390395581722}, {'label': 'anger', 'score': 0.0023957393132150173}, {'label': 'annoyance', 'score': 0.01244753785431385}, {'label': 'approval', 'score': 0.05818512290716171}, {'label': 'caring', 'score': 0.002151747699826956}, {'label': 'confusion', 'score': 0.0242861807346344}, {'label': 'curiosity', 'score': 0.0022784925531595945}, {'label': 'desire', 'score': 0.003224298357963562}, {'label': 'disappointment', 'score': 0.03098798729479313}, {'label': 'disapproval', 'score': 0.008139366284012794}, {'label': 'disgust', 'score': 0.0031998890917748213}, {'label': 'embarrassment', 'score': 0.015073464252054691}, {'label': 'excitement', 'score': 0.002981077879667282}, {'label': 'fear', 'score': 0.004560687579214573}, {'label': 'gratitude', 'score': 0.007959472015500069}, {'label': 'grief', 'score': 0.002397351199761033}, {'label': 'joy', 'score': 0.0055460999719798565}, {'label': 'love', 'score': 0.0041161696426570415}, {'label': 'nervousness', 'score': 0.006243563257157803}, {'label': 'optimism', 'score': 0.02101968787610531}, {'label': 'pride', 'score': 0.0032698074355721474}, {'label': 'realization', 'score': 0.8590620756149292}, {'label': 'relief', 'score': 0.007318028248846531}, {'label': 'remorse', 'score': 0.009044860489666462}, {'label': 'sadness', 'score': 0.011381269432604313}, {'label': 'surprise', 'score': 0.021210556849837303}, {'label': 'neutral', 'score': 0.1291458159685135}]]
2024-04-19 22:16:38,197 - all_results - INFO - Detected emotions: [[{'label': 'admiration', 'score': 0.009587359614670277}, {'label': 'amusement', 'score': 0.011489390395581722}, {'label': 'anger', 'score': 0.0023957393132150173}, {'label': 'annoyance', 'score': 0.01244753785431385}, {'label': 'approval', 'score': 0.05818512290716171}, {'label': 'caring', 'score': 0.002151747699826956}, {'label': 'confusion', 'score': 0.0242861807346344}, {'label': 'curiosity', 'score': 0.0022784925531595945}, {'label': 'desire', 'score': 0.003224298357963562}, {'label': 'disappointment', 'score': 0.03098798729479313}, {'label': 'disapproval', 'score': 0.008139366284012794}, {'label': 'disgust', 'score': 0.0031998890917748213}, {'label': 'embarrassment', 'score': 0.015073464252054691}, {'label': 'excitement', 'score': 0.002981077879667282}, {'label': 'fear', 'score': 0.004560687579214573}, {'label': 'gratitude', 'score': 0.007959472015500069}, {'label': 'grief', 'score': 0.002397351199761033}, {'label': 'joy', 'score': 0.0055460999719798565}, {'label': 'love', 'score': 0.0041161696426570415}, {'label': 'nervousness', 'score': 0.006243563257157803}, {'label': 'optimism', 'score': 0.02101968787610531}, {'label': 'pride', 'score': 0.0032698074355721474}, {'label': 'realization', 'score': 0.8590620756149292}, {'label': 'relief', 'score': 0.007318028248846531}, {'label': 'remorse', 'score': 0.009044860489666462}, {'label': 'sadness', 'score': 0.011381269432604313}, {'label': 'surprise', 'score': 0.021210556849837303}, {'label': 'neutral', 'score': 0.1291458159685135}]]
2024-04-19 22:17:32,411 - all_results - INFO - Detected emotions: [[{'label': 'admiration', 'score': 0.002214660169556737}, {'label': 'amusement', 'score': 0.0009471132070757449}, {'label': 'anger', 'score': 0.030044369399547577}, {'label': 'annoyance', 'score': 0.48254212737083435}, {'label': 'approval', 'score': 0.06282764673233032}, {'label': 'caring', 'score': 0.022832635790109634}, {'label': 'confusion', 'score': 0.004808919969946146}, {'label': 'curiosity', 'score': 0.0025571563746780157}, {'label': 'desire', 'score': 0.005828029476106167}, {'label': 'disappointment', 'score': 0.2287246435880661}, {'label': 'disapproval', 'score': 0.03813793510198593}, {'label': 'disgust', 'score': 0.005822697188705206}, {'label': 'embarrassment', 'score': 0.006890695076435804}, {'label': 'excitement', 'score': 0.0028223106637597084}, {'label': 'fear', 'score': 0.003163776593282819}, {'label': 'gratitude', 'score': 0.0009855193784460425}, {'label': 'grief', 'score': 0.0018068125937134027}, {'label': 'joy', 'score': 0.007555692456662655}, {'label': 'love', 'score': 0.0008030892931856215}, {'label': 'nervousness', 'score': 0.023947814479470253}, {'label': 'optimism', 'score': 0.007274128496646881}, {'label': 'pride', 'score': 0.0022642198018729687}, {'label': 'realization', 'score': 0.04547331854701042}, {'label': 'relief', 'score': 0.007824324071407318}, {'label': 'remorse', 'score': 0.0024246168322861195}, {'label': 'sadness', 'score': 0.03377199545502663}, {'label': 'surprise', 'score': 0.0010844174539670348}, {'label': 'neutral', 'score': 0.14204563200473785}]]
2024-04-19 22:17:32,411 - all_results - INFO - Detected emotions: [[{'label': 'admiration', 'score': 0.002214660169556737}, {'label': 'amusement', 'score': 0.0009471132070757449}, {'label': 'anger', 'score': 0.030044369399547577}, {'label': 'annoyance', 'score': 0.48254212737083435}, {'label': 'approval', 'score': 0.06282764673233032}, {'label': 'caring', 'score': 0.022832635790109634}, {'label': 'confusion', 'score': 0.004808919969946146}, {'label': 'curiosity', 'score': 0.0025571563746780157}, {'label': 'desire', 'score': 0.005828029476106167}, {'label': 'disappointment', 'score': 0.2287246435880661}, {'label': 'disapproval', 'score': 0.03813793510198593}, {'label': 'disgust', 'score': 0.005822697188705206}, {'label': 'embarrassment', 'score': 0.006890695076435804}, {'label': 'excitement', 'score': 0.0028223106637597084}, {'label': 'fear', 'score': 0.003163776593282819}, {'label': 'gratitude', 'score': 0.0009855193784460425}, {'label': 'grief', 'score': 0.0018068125937134027}, {'label': 'joy', 'score': 0.007555692456662655}, {'label': 'love', 'score': 0.0008030892931856215}, {'label': 'nervousness', 'score': 0.023947814479470253}, {'label': 'optimism', 'score': 0.007274128496646881}, {'label': 'pride', 'score': 0.0022642198018729687}, {'label': 'realization', 'score': 0.04547331854701042}, {'label': 'relief', 'score': 0.007824324071407318}, {'label': 'remorse', 'score': 0.0024246168322861195}, {'label': 'sadness', 'score': 0.03377199545502663}, {'label': 'surprise', 'score': 0.0010844174539670348}, {'label': 'neutral', 'score': 0.14204563200473785}]]
2024-04-19 22:17:32,411 - all_results - INFO - Detected emotions: [[{'label': 'admiration', 'score': 0.002214660169556737}, {'label': 'amusement', 'score': 0.0009471132070757449}, {'label': 'anger', 'score': 0.030044369399547577}, {'label': 'annoyance', 'score': 0.48254212737083435}, {'label': 'approval', 'score': 0.06282764673233032}, {'label': 'caring', 'score': 0.022832635790109634}, {'label': 'confusion', 'score': 0.004808919969946146}, {'label': 'curiosity', 'score': 0.0025571563746780157}, {'label': 'desire', 'score': 0.005828029476106167}, {'label': 'disappointment', 'score': 0.2287246435880661}, {'label': 'disapproval', 'score': 0.03813793510198593}, {'label': 'disgust', 'score': 0.005822697188705206}, {'label': 'embarrassment', 'score': 0.006890695076435804}, {'label': 'excitement', 'score': 0.0028223106637597084}, {'label': 'fear', 'score': 0.003163776593282819}, {'label': 'gratitude', 'score': 0.0009855193784460425}, {'label': 'grief', 'score': 0.0018068125937134027}, {'label': 'joy', 'score': 0.007555692456662655}, {'label': 'love', 'score': 0.0008030892931856215}, {'label': 'nervousness', 'score': 0.023947814479470253}, {'label': 'optimism', 'score': 0.007274128496646881}, {'label': 'pride', 'score': 0.0022642198018729687}, {'label': 'realization', 'score': 0.04547331854701042}, {'label': 'relief', 'score': 0.007824324071407318}, {'label': 'remorse', 'score': 0.0024246168322861195}, {'label': 'sadness', 'score': 0.03377199545502663}, {'label': 'surprise', 'score': 0.0010844174539670348}, {'label': 'neutral', 'score': 0.14204563200473785}]]
2024-04-19 22:18:15,582 - all_results - INFO - Detected emotions: [[{'label': 'admiration', 'score': 0.023792661726474762}, {'label': 'amusement', 'score': 0.0008070046897046268}, {'label': 'anger', 'score': 0.002215898595750332}, {'label': 'annoyance', 'score': 0.019256507977843285}, {'label': 'approval', 'score': 0.396579384803772}, {'label': 'caring', 'score': 0.08062288165092468}, {'label': 'confusion', 'score': 0.0018201570492237806}, {'label': 'curiosity', 'score': 0.0008962071151472628}, {'label': 'desire', 'score': 0.006220225244760513}, {'label': 'disappointment', 'score': 0.009267255663871765}, {'label': 'disapproval', 'score': 0.00795000046491623}, {'label': 'disgust', 'score': 0.00102684972807765}, {'label': 'embarrassment', 'score': 0.0012521418975666165}, {'label': 'excitement', 'score': 0.0027963847387582064}, {'label': 'fear', 'score': 0.001392465434037149}, {'label': 'gratitude', 'score': 0.0022474825382232666}, {'label': 'grief', 'score': 0.001255187438800931}, {'label': 'joy', 'score': 0.015857672318816185}, {'label': 'love', 'score': 0.0008961876155808568}, {'label': 'nervousness', 'score': 0.0041702622547745705}, {'label': 'optimism', 'score': 0.02612689509987831}, {'label': 'pride', 'score': 0.010040797293186188}, {'label': 'realization', 'score': 0.06898584216833115}, {'label': 'relief', 'score': 0.03161795064806938}, {'label': 'remorse', 'score': 0.001178935868665576}, {'label': 'sadness', 'score': 0.004941482562571764}, {'label': 'surprise', 'score': 0.0005142297013662755}, {'label': 'neutral', 'score': 0.47271278500556946}]]
2024-04-19 22:18:15,582 - all_results - INFO - Detected emotions: [[{'label': 'admiration', 'score': 0.023792661726474762}, {'label': 'amusement', 'score': 0.0008070046897046268}, {'label': 'anger', 'score': 0.002215898595750332}, {'label': 'annoyance', 'score': 0.019256507977843285}, {'label': 'approval', 'score': 0.396579384803772}, {'label': 'caring', 'score': 0.08062288165092468}, {'label': 'confusion', 'score': 0.0018201570492237806}, {'label': 'curiosity', 'score': 0.0008962071151472628}, {'label': 'desire', 'score': 0.006220225244760513}, {'label': 'disappointment', 'score': 0.009267255663871765}, {'label': 'disapproval', 'score': 0.00795000046491623}, {'label': 'disgust', 'score': 0.00102684972807765}, {'label': 'embarrassment', 'score': 0.0012521418975666165}, {'label': 'excitement', 'score': 0.0027963847387582064}, {'label': 'fear', 'score': 0.001392465434037149}, {'label': 'gratitude', 'score': 0.0022474825382232666}, {'label': 'grief', 'score': 0.001255187438800931}, {'label': 'joy', 'score': 0.015857672318816185}, {'label': 'love', 'score': 0.0008961876155808568}, {'label': 'nervousness', 'score': 0.0041702622547745705}, {'label': 'optimism', 'score': 0.02612689509987831}, {'label': 'pride', 'score': 0.010040797293186188}, {'label': 'realization', 'score': 0.06898584216833115}, {'label': 'relief', 'score': 0.03161795064806938}, {'label': 'remorse', 'score': 0.001178935868665576}, {'label': 'sadness', 'score': 0.004941482562571764}, {'label': 'surprise', 'score': 0.0005142297013662755}, {'label': 'neutral', 'score': 0.47271278500556946}]]
2024-04-19 22:18:15,582 - all_results - INFO - Detected emotions: [[{'label': 'admiration', 'score': 0.023792661726474762}, {'label': 'amusement', 'score': 0.0008070046897046268}, {'label': 'anger', 'score': 0.002215898595750332}, {'label': 'annoyance', 'score': 0.019256507977843285}, {'label': 'approval', 'score': 0.396579384803772}, {'label': 'caring', 'score': 0.08062288165092468}, {'label': 'confusion', 'score': 0.0018201570492237806}, {'label': 'curiosity', 'score': 0.0008962071151472628}, {'label': 'desire', 'score': 0.006220225244760513}, {'label': 'disappointment', 'score': 0.009267255663871765}, {'label': 'disapproval', 'score': 0.00795000046491623}, {'label': 'disgust', 'score': 0.00102684972807765}, {'label': 'embarrassment', 'score': 0.0012521418975666165}, {'label': 'excitement', 'score': 0.0027963847387582064}, {'label': 'fear', 'score': 0.001392465434037149}, {'label': 'gratitude', 'score': 0.0022474825382232666}, {'label': 'grief', 'score': 0.001255187438800931}, {'label': 'joy', 'score': 0.015857672318816185}, {'label': 'love', 'score': 0.0008961876155808568}, {'label': 'nervousness', 'score': 0.0041702622547745705}, {'label': 'optimism', 'score': 0.02612689509987831}, {'label': 'pride', 'score': 0.010040797293186188}, {'label': 'realization', 'score': 0.06898584216833115}, {'label': 'relief', 'score': 0.03161795064806938}, {'label': 'remorse', 'score': 0.001178935868665576}, {'label': 'sadness', 'score': 0.004941482562571764}, {'label': 'surprise', 'score': 0.0005142297013662755}, {'label': 'neutral', 'score': 0.47271278500556946}]]
2024-04-19 22:18:15,582 - all_results - INFO - Detected emotions: [[{'label': 'admiration', 'score': 0.023792661726474762}, {'label': 'amusement', 'score': 0.0008070046897046268}, {'label': 'anger', 'score': 0.002215898595750332}, {'label': 'annoyance', 'score': 0.019256507977843285}, {'label': 'approval', 'score': 0.396579384803772}, {'label': 'caring', 'score': 0.08062288165092468}, {'label': 'confusion', 'score': 0.0018201570492237806}, {'label': 'curiosity', 'score': 0.0008962071151472628}, {'label': 'desire', 'score': 0.006220225244760513}, {'label': 'disappointment', 'score': 0.009267255663871765}, {'label': 'disapproval', 'score': 0.00795000046491623}, {'label': 'disgust', 'score': 0.00102684972807765}, {'label': 'embarrassment', 'score': 0.0012521418975666165}, {'label': 'excitement', 'score': 0.0027963847387582064}, {'label': 'fear', 'score': 0.001392465434037149}, {'label': 'gratitude', 'score': 0.0022474825382232666}, {'label': 'grief', 'score': 0.001255187438800931}, {'label': 'joy', 'score': 0.015857672318816185}, {'label': 'love', 'score': 0.0008961876155808568}, {'label': 'nervousness', 'score': 0.0041702622547745705}, {'label': 'optimism', 'score': 0.02612689509987831}, {'label': 'pride', 'score': 0.010040797293186188}, {'label': 'realization', 'score': 0.06898584216833115}, {'label': 'relief', 'score': 0.03161795064806938}, {'label': 'remorse', 'score': 0.001178935868665576}, {'label': 'sadness', 'score': 0.004941482562571764}, {'label': 'surprise', 'score': 0.0005142297013662755}, {'label': 'neutral', 'score': 0.47271278500556946}]]
2024-04-19 22:19:06,835 - all_results - INFO - Detected emotions: [[{'label': 'admiration', 'score': 0.31275489926338196}, {'label': 'amusement', 'score': 0.0005778446793556213}, {'label': 'anger', 'score': 0.001405854825861752}, {'label': 'annoyance', 'score': 0.007994670420885086}, {'label': 'approval', 'score': 0.602820634841919}, {'label': 'caring', 'score': 0.013404282741248608}, {'label': 'confusion', 'score': 0.0014129134360700846}, {'label': 'curiosity', 'score': 0.000688053434714675}, {'label': 'desire', 'score': 0.0043365987949073315}, {'label': 'disappointment', 'score': 0.0061425818130373955}, {'label': 'disapproval', 'score': 0.00547429546713829}, {'label': 'disgust', 'score': 0.001111978548578918}, {'label': 'embarrassment', 'score': 0.001131596858613193}, {'label': 'excitement', 'score': 0.005916521418839693}, {'label': 'fear', 'score': 0.001654646941460669}, {'label': 'gratitude', 'score': 0.025695472955703735}, {'label': 'grief', 'score': 0.001153341494500637}, {'label': 'joy', 'score': 0.0086134672164917}, {'label': 'love', 'score': 0.001111167366616428}, {'label': 'nervousness', 'score': 0.0010861456394195557}, {'label': 'optimism', 'score': 0.051980603486299515}, {'label': 'pride', 'score': 0.03682568669319153}, {'label': 'realization', 'score': 0.0760834738612175}, {'label': 'relief', 'score': 0.01644955575466156}, {'label': 'remorse', 'score': 0.0009981903713196516}, {'label': 'sadness', 'score': 0.001640999224036932}, {'label': 'surprise', 'score': 0.0017291838303208351}, {'label': 'neutral', 'score': 0.1385701447725296}]]
2024-04-19 22:19:06,835 - all_results - INFO - Detected emotions: [[{'label': 'admiration', 'score': 0.31275489926338196}, {'label': 'amusement', 'score': 0.0005778446793556213}, {'label': 'anger', 'score': 0.001405854825861752}, {'label': 'annoyance', 'score': 0.007994670420885086}, {'label': 'approval', 'score': 0.602820634841919}, {'label': 'caring', 'score': 0.013404282741248608}, {'label': 'confusion', 'score': 0.0014129134360700846}, {'label': 'curiosity', 'score': 0.000688053434714675}, {'label': 'desire', 'score': 0.0043365987949073315}, {'label': 'disappointment', 'score': 0.0061425818130373955}, {'label': 'disapproval', 'score': 0.00547429546713829}, {'label': 'disgust', 'score': 0.001111978548578918}, {'label': 'embarrassment', 'score': 0.001131596858613193}, {'label': 'excitement', 'score': 0.005916521418839693}, {'label': 'fear', 'score': 0.001654646941460669}, {'label': 'gratitude', 'score': 0.025695472955703735}, {'label': 'grief', 'score': 0.001153341494500637}, {'label': 'joy', 'score': 0.0086134672164917}, {'label': 'love', 'score': 0.001111167366616428}, {'label': 'nervousness', 'score': 0.0010861456394195557}, {'label': 'optimism', 'score': 0.051980603486299515}, {'label': 'pride', 'score': 0.03682568669319153}, {'label': 'realization', 'score': 0.0760834738612175}, {'label': 'relief', 'score': 0.01644955575466156}, {'label': 'remorse', 'score': 0.0009981903713196516}, {'label': 'sadness', 'score': 0.001640999224036932}, {'label': 'surprise', 'score': 0.0017291838303208351}, {'label': 'neutral', 'score': 0.1385701447725296}]]
2024-04-19 22:19:06,835 - all_results - INFO - Detected emotions: [[{'label': 'admiration', 'score': 0.31275489926338196}, {'label': 'amusement', 'score': 0.0005778446793556213}, {'label': 'anger', 'score': 0.001405854825861752}, {'label': 'annoyance', 'score': 0.007994670420885086}, {'label': 'approval', 'score': 0.602820634841919}, {'label': 'caring', 'score': 0.013404282741248608}, {'label': 'confusion', 'score': 0.0014129134360700846}, {'label': 'curiosity', 'score': 0.000688053434714675}, {'label': 'desire', 'score': 0.0043365987949073315}, {'label': 'disappointment', 'score': 0.0061425818130373955}, {'label': 'disapproval', 'score': 0.00547429546713829}, {'label': 'disgust', 'score': 0.001111978548578918}, {'label': 'embarrassment', 'score': 0.001131596858613193}, {'label': 'excitement', 'score': 0.005916521418839693}, {'label': 'fear', 'score': 0.001654646941460669}, {'label': 'gratitude', 'score': 0.025695472955703735}, {'label': 'grief', 'score': 0.001153341494500637}, {'label': 'joy', 'score': 0.0086134672164917}, {'label': 'love', 'score': 0.001111167366616428}, {'label': 'nervousness', 'score': 0.0010861456394195557}, {'label': 'optimism', 'score': 0.051980603486299515}, {'label': 'pride', 'score': 0.03682568669319153}, {'label': 'realization', 'score': 0.0760834738612175}, {'label': 'relief', 'score': 0.01644955575466156}, {'label': 'remorse', 'score': 0.0009981903713196516}, {'label': 'sadness', 'score': 0.001640999224036932}, {'label': 'surprise', 'score': 0.0017291838303208351}, {'label': 'neutral', 'score': 0.1385701447725296}]]
2024-04-19 22:19:06,835 - all_results - INFO - Detected emotions: [[{'label': 'admiration', 'score': 0.31275489926338196}, {'label': 'amusement', 'score': 0.0005778446793556213}, {'label': 'anger', 'score': 0.001405854825861752}, {'label': 'annoyance', 'score': 0.007994670420885086}, {'label': 'approval', 'score': 0.602820634841919}, {'label': 'caring', 'score': 0.013404282741248608}, {'label': 'confusion', 'score': 0.0014129134360700846}, {'label': 'curiosity', 'score': 0.000688053434714675}, {'label': 'desire', 'score': 0.0043365987949073315}, {'label': 'disappointment', 'score': 0.0061425818130373955}, {'label': 'disapproval', 'score': 0.00547429546713829}, {'label': 'disgust', 'score': 0.001111978548578918}, {'label': 'embarrassment', 'score': 0.001131596858613193}, {'label': 'excitement', 'score': 0.005916521418839693}, {'label': 'fear', 'score': 0.001654646941460669}, {'label': 'gratitude', 'score': 0.025695472955703735}, {'label': 'grief', 'score': 0.001153341494500637}, {'label': 'joy', 'score': 0.0086134672164917}, {'label': 'love', 'score': 0.001111167366616428}, {'label': 'nervousness', 'score': 0.0010861456394195557}, {'label': 'optimism', 'score': 0.051980603486299515}, {'label': 'pride', 'score': 0.03682568669319153}, {'label': 'realization', 'score': 0.0760834738612175}, {'label': 'relief', 'score': 0.01644955575466156}, {'label': 'remorse', 'score': 0.0009981903713196516}, {'label': 'sadness', 'score': 0.001640999224036932}, {'label': 'surprise', 'score': 0.0017291838303208351}, {'label': 'neutral', 'score': 0.1385701447725296}]]
2024-04-19 22:19:06,835 - all_results - INFO - Detected emotions: [[{'label': 'admiration', 'score': 0.31275489926338196}, {'label': 'amusement', 'score': 0.0005778446793556213}, {'label': 'anger', 'score': 0.001405854825861752}, {'label': 'annoyance', 'score': 0.007994670420885086}, {'label': 'approval', 'score': 0.602820634841919}, {'label': 'caring', 'score': 0.013404282741248608}, {'label': 'confusion', 'score': 0.0014129134360700846}, {'label': 'curiosity', 'score': 0.000688053434714675}, {'label': 'desire', 'score': 0.0043365987949073315}, {'label': 'disappointment', 'score': 0.0061425818130373955}, {'label': 'disapproval', 'score': 0.00547429546713829}, {'label': 'disgust', 'score': 0.001111978548578918}, {'label': 'embarrassment', 'score': 0.001131596858613193}, {'label': 'excitement', 'score': 0.005916521418839693}, {'label': 'fear', 'score': 0.001654646941460669}, {'label': 'gratitude', 'score': 0.025695472955703735}, {'label': 'grief', 'score': 0.001153341494500637}, {'label': 'joy', 'score': 0.0086134672164917}, {'label': 'love', 'score': 0.001111167366616428}, {'label': 'nervousness', 'score': 0.0010861456394195557}, {'label': 'optimism', 'score': 0.051980603486299515}, {'label': 'pride', 'score': 0.03682568669319153}, {'label': 'realization', 'score': 0.0760834738612175}, {'label': 'relief', 'score': 0.01644955575466156}, {'label': 'remorse', 'score': 0.0009981903713196516}, {'label': 'sadness', 'score': 0.001640999224036932}, {'label': 'surprise', 'score': 0.0017291838303208351}, {'label': 'neutral', 'score': 0.1385701447725296}]]
